Passenger_trav_group,PassengerId_in_group,HomePlanet,CryoSleep,Deck_num,Room_num,Bord_side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,First_name,Last_name,Transported
7633,1,Earth,False,G,1224,left,TRAPPIST-1e,39,False,0,0,0,847,1,Dannie,Hebernandry,False
7634,1,Earth,True,G,1239,right,TRAPPIST-1e,27,False,0,0,0,0,0,Johna,Byerry,True
7635,1,Earth,True,B,289,right,Cancri e,58,False,0,0,0,0,0,Caphird,Aneetle,True
7639,1,Earth,True,B,290,right,Cancri e,44,False,0,0,0,450,0,Wimps,Invebodene,True
7640,1,Earth,True,G,1226,left,TRAPPIST-1e,23,False,0,0,0,0,0,Britta,Mejiarkerox,True
7641,1,Earth,False,F,1586,left,Cancri e,21,False,618,33,1,2,0,Harvin,Peter,True
7643,1,Earth,False,C,247,left,Cancri e,53,False,8,1489,0,2723,7401,Alar,Quelfly,False
7643,2,Earth,True,C,247,left,TRAPPIST-1e,14,False,0,0,0,0,0,Terion,Quelfly,True
7644,1,Earth,True,G,1227,left,PSO J318,17,False,0,0,0,0,0,Hanry,Moorez,True
7646,1,Earth,False,C,285,right,Cancri e,25,False,0,16016,1025,189,1037,Azim,Sometery,True
7646,2,Earth,False,C,285,right,Cancri e,44,True,3010,26,0,62,904,Mahamak,Sometery,False
7646,3,Earth,False,C,285,right,Cancri e,24,False,145,4224,0,5,61,Alwaide,Sometery,True
7647,1,Earth,False,G,1240,right,TRAPPIST-1e,24,False,0,7,127,639,37,Eulah,Lopelases,False
7649,1,Earth,True,G,1241,right,TRAPPIST-1e,24,False,0,0,0,0,0,Toniel,Reenon,True
7650,1,Earth,True,G,1242,right,TRAPPIST-1e,0,False,0,0,0,0,0,Jilly,Palmes,True
7650,2,Earth,True,G,1242,right,Cancri e,7,False,0,0,0,0,0,Ebonyd,Potters,False
7650,3,Earth,True,G,1242,right,PSO J318,3,False,0,0,0,0,0,Meline,Potters,True
7650,4,Earth,False,F,1461,right,TRAPPIST-1e,18,False,711,12,0,83,0,Royce,Potters,True
7650,5,Earth,True,G,1242,right,TRAPPIST-1e,4,False,0,0,0,0,0,Tera,Palmes,False
7652,1,Earth,True,B,292,right,Cancri e,40,False,0,0,0,0,0,Coxatik,Eguing,True
7656,1,Earth,True,G,1244,right,TRAPPIST-1e,16,False,0,0,0,0,0,Moniey,Belley,False
7660,1,Earth,True,B,294,right,Cancri e,25,False,0,0,0,0,0,Atrino,Lisholtery,True
7661,1,Earth,True,G,1245,right,TRAPPIST-1e,10,False,0,0,0,0,0,Dorene,Water,True
7665,1,Earth,True,G,1229,left,TRAPPIST-1e,40,False,0,0,0,0,0,Marynk,Wellierras,True
7666,1,Mars,True,F,1591,left,TRAPPIST-1e,19,False,0,0,0,0,0,Boos,Emead,True
7667,1,Earth,True,B,251,left,Cancri e,15,False,0,0,0,0,0,Suhelik,Opshosent,True
7669,1,Earth,False,G,1230,left,TRAPPIST-1e,24,False,250,636,136,37,0,Philda,Whiters,False
7670,1,Mars,True,F,1465,right,TRAPPIST-1e,21,False,0,0,0,0,0,Oats,Meau,True
7671,1,Earth,False,F,1466,right,TRAPPIST-1e,29,False,0,7,31,700,0,Daley,Patthews,False
7676,1,Mars,False,D,227,right,TRAPPIST-1e,37,True,2771,0,6,1,10,Bases,Chman,False
7677,1,Earth,True,G,1247,right,PSO J318,49,False,0,0,0,0,0,Alber,Puckenton,False
7678,1,Earth,False,G,1231,left,TRAPPIST-1e,42,False,1132,0,0,77,608,Nelly,Rocknight,False
7678,2,Earth,True,G,1231,left,TRAPPIST-1e,54,False,0,0,0,0,0,Garyan,Rocknight,True
7679,1,Earth,True,G,1232,left,TRAPPIST-1e,33,False,0,0,0,0,0,Kyley,Valezaley,False
7680,1,Earth,False,C,250,left,TRAPPIST-1e,27,False,0,6,0,7786,0,Baton,Ousious,False
7682,1,Earth,True,G,1248,right,TRAPPIST-1e,53,False,0,0,0,0,0,Denny,Solon,False
7683,1,Earth,False,F,1467,right,TRAPPIST-1e,28,False,0,817,58,0,25,Katen,Avisnydes,True
7684,1,Earth,False,C,286,right,TRAPPIST-1e,24,False,812,5450,0,1,262,Cheratz,Ressing,True
7687,1,Earth,False,F,1596,left,PSO J318,20,False,0,0,8,1,1175,Dwin,Hortez,False
7688,1,Earth,False,G,1233,left,TRAPPIST-1e,0,False,0,0,0,0,0,Rice,Harrenoldez,False
7689,1,Earth,False,F,1597,left,TRAPPIST-1e,24,False,0,96,0,597,0,Erie,Sextones,False
7690,1,Earth,True,G,1234,left,TRAPPIST-1e,28,False,0,0,0,0,0,Juane,Stanleyd,True
7691,1,Mars,True,F,1598,left,TRAPPIST-1e,42,False,0,0,0,0,0,Jack,Nate,True
7692,1,Earth,False,C,287,right,Cancri e,32,True,0,48,0,3204,112,Meropus,Aroodint,False
7693,1,Earth,False,B,252,left,TRAPPIST-1e,36,False,0,2979,0,68,347,Cherrak,Roftfuling,True
7693,2,Earth,False,B,252,left,TRAPPIST-1e,40,False,0,0,0,0,0,Enibah,Roftfuling,True
7694,1,Earth,False,F,1599,left,TRAPPIST-1e,30,False,574,0,180,25,2,Coracy,Pettyreeman,False
7696,1,Mars,False,E,499,left,TRAPPIST-1e,34,False,751,0,185,0,77,Sceres,Hooff,False
7696,2,Mars,False,F,1601,left,TRAPPIST-1e,37,False,1000,0,80,40,0,Ars,Ches,False
7697,1,Earth,True,B,295,right,TRAPPIST-1e,41,False,0,0,0,0,0,Naosura,Fusimodent,True
7697,2,Earth,True,B,295,right,Cancri e,25,False,0,0,0,0,0,Grumak,Fusimodent,True
7698,1,Mars,False,F,1602,left,TRAPPIST-1e,39,False,332,0,728,2,86,Beres,Derte,True
7699,1,Earth,False,G,1235,left,Cancri e,0,False,0,0,0,0,0,Chesty,Morez,True
7700,1,Mars,False,F,1603,left,TRAPPIST-1e,54,False,1144,140,2,2,0,Loss,Bake,False
7702,1,Earth,True,G,1236,left,TRAPPIST-1e,16,False,0,0,0,0,0,Deanne,Rosalanenn,False
7703,1,Earth,False,G,1251,right,TRAPPIST-1e,0,False,0,0,0,0,0,Bonyan,Gordanieves,True
7703,2,Earth,True,G,1251,right,TRAPPIST-1e,13,False,0,0,180,0,0,unknown,unknown,True
7705,1,Mars,False,F,1470,right,TRAPPIST-1e,46,False,5888,800,13,12,0,Libers,Weeke,False
7707,1,Earth,False,G,1237,left,TRAPPIST-1e,23,False,40,4,9,318,1413,Etha,Simmonders,False
7708,1,Earth,False,F,1471,right,TRAPPIST-1e,18,False,110,103,471,11,1,Arl,Chavezalez,False
7709,1,Earth,False,F,1604,left,PSO J318,27,False,2647,0,0,42,32,Rald,Sweett,False
7709,2,Earth,True,G,1238,left,PSO J318,24,False,0,0,0,0,0,Lerome,Sweett,False
7710,1,Earth,False,B,253,left,TRAPPIST-1e,27,False,118,1769,4127,118,619,Chabih,Eguing,True
7711,1,Earth,False,D,241,left,TRAPPIST-1e,24,False,0,82,0,1624,77,Jihoton,Muspereed,False
7712,1,Earth,False,A,93,right,TRAPPIST-1e,25,True,1,4298,0,0,2,Alphact,Gealter,True
7713,1,Earth,True,B,296,right,TRAPPIST-1e,30,False,0,0,0,0,0,Nusoton,Nairconed,True
7714,1,Earth,False,G,1239,left,TRAPPIST-1e,19,False,0,28,62,24,1686,Morrie,Shieldson,False
7715,1,Earth,False,F,1605,left,Cancri e,18,False,1,5,305,347,0,Denny,Sterson,False
7716,1,Earth,True,E,500,left,Cancri e,49,False,0,0,0,0,0,Marazha,Panspic,True
7717,1,Earth,False,G,1240,left,TRAPPIST-1e,64,False,0,0,0,563,344,Gerek,Hultz,False
7719,1,Mars,True,E,506,right,TRAPPIST-1e,26,False,0,0,0,0,0,Pon,Leste,True
7720,1,Earth,False,F,1606,left,Cancri e,53,False,0,0,754,46,0,Eilan,Russelloyd,False
7721,1,Mars,False,D,242,left,TRAPPIST-1e,27,False,83,0,2621,5,0,Shog,Khaf,True
7723,1,Earth,True,B,254,left,TRAPPIST-1e,27,False,0,0,0,0,0,Sheleb,Conate,True
7724,1,Mars,False,F,1472,right,TRAPPIST-1e,25,False,338,319,32,15,0,Kris,Trad,False
7727,1,Earth,False,E,507,right,Cancri e,33,False,0,0,0,436,224,Iree,Hurchrisong,True
7728,1,Earth,False,C,289,right,TRAPPIST-1e,27,False,0,9,0,40,7621,Alhail,Cabraseed,False
7729,1,Earth,True,C,251,left,Cancri e,20,False,0,0,0,0,0,Winons,Unprive,True
7731,1,Earth,True,B,255,left,Cancri e,39,False,0,0,0,0,0,Keidus,Suarging,True
7736,1,Mars,False,E,502,left,TRAPPIST-1e,27,False,1730,0,379,5,0,Wins,Stik,False
7738,1,Mars,True,F,1476,right,TRAPPIST-1e,19,False,0,0,0,0,0,Graven,Blie,True
7739,1,Earth,False,F,1609,left,TRAPPIST-1e,22,False,60,48,0,0,500,Herita,Brookenson,False
7741,1,Earth,False,G,1252,right,TRAPPIST-1e,3,False,0,0,0,0,0,Lilly,Matts,False
7741,2,Earth,False,E,508,right,TRAPPIST-1e,24,False,9,769,9,0,0,Jilla,Matts,False
7742,1,Mars,True,F,1477,right,TRAPPIST-1e,41,False,0,0,0,0,0,Wifts,Nake,True
7742,2,Mars,True,F,1477,right,TRAPPIST-1e,18,False,0,0,0,0,0,Croo,Nake,True
7743,1,Earth,False,G,1244,left,TRAPPIST-1e,63,False,0,243,0,777,0,Jilley,Alshipson,False
7744,1,Earth,False,B,298,right,TRAPPIST-1e,19,False,0,4534,0,617,1156,Weznif,Prearright,False
7744,2,Earth,True,B,298,right,TRAPPIST-1e,39,False,0,0,0,0,0,Axinon,Prearright,True
7747,1,Mars,False,F,1611,left,TRAPPIST-1e,41,False,688,31,1880,0,400,Supix,Dal,False
7748,1,Earth,False,A,94,right,TRAPPIST-1e,44,False,18,1451,0,279,64,Alamin,Obsentork,False
7748,2,Earth,False,A,94,right,TRAPPIST-1e,39,True,0,395,0,1012,1080,Almino,Obsentork,False
7749,1,Mars,True,D,244,left,Cancri e,29,False,0,0,0,0,0,Shood,Pie,True
7749,2,Mars,False,D,244,left,TRAPPIST-1e,37,False,416,56,1912,0,0,Dynx,Pie,False
7751,1,Earth,True,C,252,left,Cancri e,41,False,0,0,0,0,0,Mesatik,Retefule,True
7752,1,Earth,False,F,1480,right,PSO J318,18,False,0,0,0,746,1,Hery,Berreranks,False
7753,1,Earth,True,G,1245,left,Cancri e,36,False,0,0,0,0,0,Noria,Puckenton,False
7754,1,Earth,False,B,299,right,Cancri e,55,False,1,2670,34,542,1339,Mothab,Imotive,True
7755,1,Earth,True,E,503,left,TRAPPIST-1e,21,False,0,0,0,0,0,Jonard,Mullericer,True
7757,1,Earth,True,B,300,right,TRAPPIST-1e,28,False,0,0,0,0,0,Muonons,Lowerrudy,True
7757,2,Earth,False,B,300,right,TRAPPIST-1e,43,False,0,8948,0,153,872,Dyonevi,Capplid,True
7760,1,Earth,False,G,1253,right,PSO J318,32,False,0,494,0,0,213,Ricke,Coolerson,False
7761,1,Earth,False,F,1612,left,TRAPPIST-1e,23,False,1,0,0,237,553,Benja,Watsongley,True
7761,2,Earth,True,G,1246,left,Cancri e,5,False,0,0,0,0,0,Stevey,Water,True
7763,1,Earth,False,G,1254,right,Cancri e,14,False,325,0,19,506,2,Dessie,Lewinez,False
7764,1,Earth,False,F,1613,left,TRAPPIST-1e,24,False,1405,0,14,2,163,Maryn,Saundez,False
7767,1,Earth,True,G,1257,right,PSO J318,22,False,0,0,0,0,0,Curtle,Oconley,True
7768,1,Earth,False,F,1484,right,TRAPPIST-1e,14,False,0,268,239,127,0,Vivia,Ocherman,True
7769,1,Earth,False,E,504,left,TRAPPIST-1e,20,False,98,499,0,142,52,Tonyan,Mclarseney,False
7770,1,Earth,False,G,1258,right,TRAPPIST-1e,17,False,527,124,37,290,30,Candyn,Oneiles,False
7770,2,Earth,False,F,1485,right,Cancri e,20,False,748,0,0,0,487,Jerrye,Oneiles,False
7771,1,Earth,False,G,1259,right,TRAPPIST-1e,22,False,0,800,692,18,0,Feline,Cofferson,True
7773,1,Earth,True,G,1248,left,TRAPPIST-1e,15,False,0,0,0,0,0,Fayey,Stephend,True
7774,1,Mars,False,D,245,left,Cancri e,67,False,1146,16,39,0,518,Lar,Kinad,True
7775,1,Earth,False,C,253,left,Cancri e,28,False,7,489,0,4,6027,Alraium,Disivering,False
7776,1,Earth,False,D,246,left,TRAPPIST-1e,57,False,0,412,0,5491,234,Pollum,Craleve,False
7777,1,Earth,True,G,1249,left,PSO J318,21,False,0,0,0,0,0,Camie,Meleon,True
7778,1,Mars,False,F,1486,right,TRAPPIST-1e,34,False,1199,33,346,0,0,Hammet,Saste,False
7778,2,Mars,True,E,510,right,TRAPPIST-1e,17,False,0,0,0,0,0,Cinst,Saste,False
7780,1,Earth,False,F,1614,left,Cancri e,33,False,0,53,615,9,0,Therly,Mcmahoney,True
7782,1,Earth,False,C,291,right,Cancri e,33,False,0,73,31,8493,9065,Maiah,Pickleve,False
7782,2,Earth,False,C,291,right,TRAPPIST-1e,28,False,0,180,0,778,4973,Azhasim,Pickleve,False
7783,1,Mars,True,F,1487,right,TRAPPIST-1e,18,False,0,0,0,0,0,Tous,Wate,True
7784,1,Mars,True,F,1615,left,TRAPPIST-1e,28,False,0,0,0,0,0,Cray,Berte,True
7785,1,Earth,False,G,1261,right,TRAPPIST-1e,13,False,406,0,52,0,387,Luise,Bucklandez,False
7786,1,Earth,False,F,1616,left,TRAPPIST-1e,38,False,0,0,0,45,3372,Stelle,Adkinson,False
7787,1,Earth,False,B,301,right,Cancri e,39,False,258,1541,0,450,621,Polari,Cousel,False
7787,2,Earth,True,E,236,right,TRAPPIST-1e,18,False,0,0,0,0,0,Sular,Cousel,True
7788,1,Earth,False,F,1488,right,PSO J318,43,False,0,0,110,538,0,Julin,Guerson,False
7789,1,Earth,False,F,1489,right,TRAPPIST-1e,32,False,250,368,0,304,741,Pattie,Whitledges,False
7790,1,Mars,True,F,1490,right,TRAPPIST-1e,29,False,0,0,0,0,0,Pold,Casty,False
7790,2,Mars,False,F,1490,right,Cancri e,45,False,810,0,132,198,0,Wifel,Casty,False
7790,3,Mars,True,F,1490,right,TRAPPIST-1e,25,False,0,0,0,0,0,Grawk,Casty,True
7791,1,Earth,False,F,1491,right,Cancri e,64,False,19,261,208,0,214,Nadie,Owerson,False
7793,1,Earth,False,F,1617,left,TRAPPIST-1e,18,False,0,0,0,0,2141,Isa,Anthompson,False
7797,1,Earth,False,E,506,left,TRAPPIST-1e,44,False,358,303,0,0,131,Paulie,Powenoble,False
7800,1,Earth,True,G,1251,left,TRAPPIST-1e,15,False,0,0,180,0,0,Alvira,Potterry,True
7802,1,Mars,False,F,1620,left,TRAPPIST-1e,33,False,166,634,419,201,1178,Backse,Pead,False
7803,1,Earth,False,G,1253,left,Cancri e,3,False,0,0,0,0,0,Stenny,Tranklinay,False
7803,2,Earth,True,G,1253,left,Cancri e,19,False,0,0,0,0,0,Nathy,Tranklinay,True
7805,1,Earth,False,G,1254,left,TRAPPIST-1e,37,False,0,0,0,0,0,Rosiey,Hestes,False
7806,1,Earth,False,F,1621,left,Cancri e,24,False,0,688,0,0,1,Wena,Mirezavis,False
7808,1,Earth,False,G,1256,left,TRAPPIST-1e,26,False,0,79,53,450,0,Arllia,Sweenez,False
7809,1,Mars,True,F,1493,right,TRAPPIST-1e,26,False,0,0,180,0,0,Guts,Sty,True
7809,2,Mars,True,F,1493,right,TRAPPIST-1e,26,False,0,0,0,0,400,Rhex,Sty,True
7810,1,Earth,False,F,1494,right,TRAPPIST-1e,22,False,769,0,0,1,729,Delley,Coopelandez,False
7812,1,Mars,False,F,1495,right,TRAPPIST-1e,26,False,1333,0,50,0,0,Blech,Depie,False
7813,1,Earth,False,F,1622,left,TRAPPIST-1e,27,False,0,55,0,740,85,Landa,Hallahaney,False
7815,1,Earth,False,F,1496,right,PSO J318,27,False,0,605,0,0,0,Jaye,Daviddley,True
7816,1,Earth,False,F,1497,right,PSO J318,37,False,0,925,0,0,0,Gordo,Mclardson,True
7818,1,Earth,True,G,1257,left,TRAPPIST-1e,22,False,0,0,0,0,0,Joelan,Brenney,False
7820,1,Earth,False,G,1258,left,Cancri e,24,False,0,0,809,0,0,Elanda,Lambles,True
7821,1,Earth,False,G,1264,right,TRAPPIST-1e,23,False,535,3,17,0,214,Cinda,Mcdowns,False
7824,1,Earth,False,F,1624,left,PSO J318,18,False,0,76,0,993,6,Samie,Polliamposs,False
7828,1,Earth,True,G,1266,right,TRAPPIST-1e,28,False,0,0,0,0,0,Jimmyn,Deckley,False
7829,1,Earth,True,G,1267,right,TRAPPIST-1e,4,False,0,0,0,0,0,Iandy,Harmontry,True
7830,1,Earth,True,G,1268,right,PSO J318,23,False,0,0,0,0,0,Briane,Belley,True
7830,2,Earth,True,G,1268,right,PSO J318,2,False,0,0,0,0,0,Gordo,Belley,True
7830,3,Earth,False,G,1268,right,TRAPPIST-1e,46,False,0,800,0,17,655,Willah,Belley,False
7830,4,Earth,False,G,1268,right,TRAPPIST-1e,0,False,0,0,0,0,0,Eddiey,Belley,False
7831,1,Mars,False,F,1626,left,TRAPPIST-1e,16,False,1095,0,54,0,0,unknown,unknown,False
7832,1,Mars,False,D,228,right,TRAPPIST-1e,19,False,1823,36,81,0,0,Sumpid,Bart,False
7833,1,Earth,False,B,305,right,Cancri e,34,False,0,3424,6,2445,1128,Ainkard,Spandisket,False
7833,2,Earth,False,B,305,right,TRAPPIST-1e,34,False,11,3299,0,1013,15,Altan,Spandisket,True
7834,1,Earth,False,G,1269,right,TRAPPIST-1e,24,False,482,967,349,19,0,Monah,Cardner,False
7835,1,Earth,True,G,1270,right,PSO J318,28,False,0,0,0,0,0,Craine,Hoodgers,False
7837,1,Earth,True,B,306,right,Cancri e,44,False,0,0,0,0,0,Taurah,Kiling,True
7837,2,Earth,True,B,306,right,TRAPPIST-1e,35,False,0,0,0,0,0,Caphird,Kiling,True
7839,1,Earth,False,G,1259,left,TRAPPIST-1e,20,False,0,0,0,0,0,Jilla,Leson,False
7840,1,Earth,False,F,1500,right,PSO J318,18,False,328,0,0,24,309,Garlie,Warrison,False
7841,1,Earth,False,G,1260,left,PSO J318,43,False,6,25,0,5250,0,Netty,Maynardner,False
7841,2,Earth,False,F,1627,left,PSO J318,48,False,0,0,501,242,0,Elly,Maynardner,False
7842,1,Mars,False,E,513,right,TRAPPIST-1e,46,False,52,0,1185,61,0,Coves,Gepie,True
7845,1,Earth,True,B,307,right,Cancri e,24,False,0,0,0,0,0,Syrmion,Unhearfus,True
7847,1,Earth,False,G,1261,left,TRAPPIST-1e,34,False,0,9,617,0,281,Ireene,Boyersons,False
7848,1,Mars,True,E,271,right,TRAPPIST-1e,29,False,1052,0,635,0,0,Neypus,Pine,False
7848,2,Mars,True,F,1501,right,TRAPPIST-1e,46,False,0,0,0,0,0,Beass,Pine,True
7849,1,Earth,False,G,1271,right,TRAPPIST-1e,22,False,558,63,0,0,0,Tonnie,Ewisentley,False
7850,1,Mars,True,E,514,right,TRAPPIST-1e,42,False,0,0,0,0,0,Womel,Melie,False
7851,1,Mars,True,F,1629,left,TRAPPIST-1e,46,False,0,0,0,0,0,Ales,Cha,True
7852,1,Earth,False,E,508,left,TRAPPIST-1e,15,False,0,6,0,981,0,Davisy,Folemonley,False
7853,1,Mars,False,F,1502,right,TRAPPIST-1e,42,False,1227,773,14,0,0,Gran,Chpie,False
7853,2,Mars,False,E,515,right,TRAPPIST-1e,31,False,166,0,297,835,0,Gon,Chpie,False
7853,3,Mars,True,F,1502,right,TRAPPIST-1e,9,False,0,0,0,0,0,Cranch,Chpie,True
7856,1,Earth,False,F,1503,right,TRAPPIST-1e,34,False,0,0,0,156,620,Darrie,Contrevins,False
7858,1,Earth,False,G,1264,left,TRAPPIST-1e,21,False,9,0,0,25,811,Grette,Kramorry,False
7858,2,Earth,False,F,1630,left,Cancri e,16,False,0,11,0,863,0,Ward,Kramorry,False
7858,3,Earth,False,F,1630,left,TRAPPIST-1e,40,False,634,60,134,0,0,Tinez,Kramorry,False
7859,1,Earth,False,F,1504,right,TRAPPIST-1e,23,False,550,0,738,0,0,Shams,Jaflé,True
7861,1,Earth,True,G,1265,left,TRAPPIST-1e,6,False,0,0,0,0,0,Krisa,Wheelez,False
7863,1,Earth,False,F,1505,right,TRAPPIST-1e,17,False,99,516,1967,0,6,Tine,Popelacruz,True
7864,1,Earth,False,F,1506,right,Cancri e,37,False,19,443,1769,0,3,Elly,Potterry,True
7865,1,Earth,True,C,293,right,PSO J318,30,False,0,0,0,0,0,Celava,Secont,True
7865,2,Earth,True,C,293,right,TRAPPIST-1e,32,False,0,0,0,0,0,Kaffias,Secont,True
7865,3,Earth,True,C,293,right,Cancri e,41,False,0,0,0,0,0,Meratzn,Secont,True
7866,1,Earth,False,C,255,left,Cancri e,43,False,0,16856,0,4344,977,Tabdhib,Heeroling,False
7868,1,Earth,False,E,517,right,Cancri e,17,False,6256,0,0,1,21,Elly,Hayerson,False
7870,1,Earth,True,B,257,left,TRAPPIST-1e,37,False,0,0,0,0,0,Caphirk,Matimple,True
7872,1,Earth,True,G,1267,left,TRAPPIST-1e,1,False,0,0,0,0,0,Elancy,Wardendez,False
7872,2,Earth,False,G,1267,left,TRAPPIST-1e,38,False,0,0,0,1714,0,All,Sweett,False
7872,3,Earth,False,F,1633,left,TRAPPIST-1e,25,False,131,124,408,196,9,Leony,Wardendez,False
7872,4,Earth,False,G,1267,left,TRAPPIST-1e,6,False,0,0,0,0,0,Salley,Wardendez,False
7872,5,Earth,True,G,1267,left,TRAPPIST-1e,1,False,0,0,0,0,0,Chesty,Wardendez,True
7872,6,Earth,False,G,1267,left,PSO J318,7,False,0,0,0,0,0,Herita,Wardendez,True
7873,1,Earth,False,F,1634,left,TRAPPIST-1e,24,False,569,156,0,12,0,Eduana,Carpentley,False
7873,2,Earth,False,F,1634,left,TRAPPIST-1e,19,False,0,721,0,25,1,Monard,Carpentley,True
7875,1,Earth,True,B,309,right,Cancri e,26,False,0,0,0,0,0,Geonkaa,Cattyried,True
7877,1,Earth,False,G,1268,left,TRAPPIST-1e,49,False,0,1738,0,19,0,Elicia,Fultz,False
7878,1,Earth,False,G,1269,left,TRAPPIST-1e,18,False,0,0,32,0,673,Vane,Nieldsond,False
7879,1,Earth,False,G,1270,left,TRAPPIST-1e,25,False,0,478,71,11,162,Stancy,Horthy,False
7881,1,Earth,False,F,1507,right,TRAPPIST-1e,46,False,248,800,0,4,0,Rald,Crosbornes,False
7882,1,Earth,True,G,1271,left,TRAPPIST-1e,33,False,0,0,0,0,0,Gabrin,Coxterez,False
7882,2,Earth,False,G,1271,left,TRAPPIST-1e,10,False,0,0,0,0,0,Luise,Coxterez,True
7883,1,Earth,True,G,1272,left,TRAPPIST-1e,38,False,0,0,0,0,0,Kenny,Deckley,True
7884,1,Mars,False,E,512,left,TRAPPIST-1e,23,False,1610,2,465,0,0,Grioss,Cone,False
7885,1,Earth,True,G,1273,left,TRAPPIST-1e,26,False,0,0,0,0,0,Tancis,Potters,True
7886,1,Earth,False,G,1274,left,TRAPPIST-1e,16,False,0,11,0,8,827,Gracey,Gaington,False
7888,1,Earth,False,E,518,right,TRAPPIST-1e,29,False,37,0,644,0,177,Erie,Woodwinez,True
7889,1,Earth,True,C,256,left,PSO J318,35,False,0,0,0,0,0,Halleth,Gulcepusy,True
7890,1,Earth,False,F,1508,right,TRAPPIST-1e,58,False,0,268,0,109,594,Chrisa,Reenez,False
7890,2,Earth,True,G,1273,right,Cancri e,17,False,0,0,0,0,0,Edgary,Reenez,True
7890,3,Earth,True,E,280,right,TRAPPIST-1e,16,False,0,0,0,0,0,Sonnie,Scottney,True
7891,1,Earth,True,G,1274,right,Cancri e,2,False,0,0,0,0,0,Guada,Duffmaney,True
7891,2,Earth,False,E,282,right,TRAPPIST-1e,13,False,34,1,0,824,29,Rosey,Duffmaney,False
7892,1,Mars,False,F,1636,left,TRAPPIST-1e,18,False,196,0,744,0,0,Colax,Mity,True
7894,1,Earth,False,E,519,right,Cancri e,29,False,46,68,589,88,0,Jenne,Jacostarks,True
7895,1,Earth,False,F,1509,right,Cancri e,21,False,102,9,21,464,104,Lynez,Brooke,False
7897,1,Earth,True,C,295,right,Cancri e,43,False,0,0,0,0,0,Altares,Ancontaked,True
7899,1,Earth,True,G,1275,right,TRAPPIST-1e,69,False,0,0,0,0,0,Benry,Hinesh,False
7899,2,Earth,False,G,1275,right,TRAPPIST-1e,40,False,0,0,14,785,10,Randa,Hinesh,False
7899,3,Earth,True,G,1275,right,TRAPPIST-1e,1,False,0,0,0,0,0,Margio,Boyers,True
7901,1,Mars,True,F,1512,right,TRAPPIST-1e,36,False,0,0,0,0,0,Tive,Curie,True
7902,1,Earth,True,G,1276,left,TRAPPIST-1e,60,False,0,0,0,0,0,Dianie,Villenson,False
7902,2,Earth,True,G,1276,left,PSO J318,17,False,0,0,0,0,0,Margio,Georgasey,True
7902,3,Earth,True,G,1276,left,TRAPPIST-1e,49,False,0,0,0,0,0,Jodye,Georgasey,False
7902,4,Earth,False,G,1276,left,TRAPPIST-1e,23,False,1,700,0,7,136,Luison,Villenson,False
7903,1,Earth,False,F,1638,left,TRAPPIST-1e,39,False,472,0,0,173,0,Ricard,Weberton,False
7904,1,Earth,True,E,300,left,TRAPPIST-1e,53,False,0,0,0,0,0,Joelan,Pughlinsons,True
7904,2,Earth,False,G,1277,left,TRAPPIST-1e,26,False,485,8,3958,0,0,Hilia,Pughlinsons,True
7905,1,Earth,False,C,296,right,TRAPPIST-1e,31,False,0,87,0,2263,224,Zinor,Axlentindy,False
7905,2,Earth,True,C,296,right,TRAPPIST-1e,48,False,0,0,0,450,0,Menkibi,Axlentindy,True
7905,3,Earth,False,C,296,right,Cancri e,26,False,1432,1283,0,178,5034,Meram,Axlentindy,False
7907,1,Mars,True,F,1513,right,TRAPPIST-1e,25,False,0,0,0,0,0,Erfros,Nate,True
7908,1,Earth,True,B,310,right,Cancri e,25,False,0,0,0,0,0,Alzirk,Aneetle,True
7910,1,Earth,False,F,1639,left,TRAPPIST-1e,30,False,4,637,0,0,3,Fery,Rushing,False
7913,1,Earth,True,G,1278,right,TRAPPIST-1e,36,False,0,0,0,0,0,Almara,Whitakers,True
7914,1,Earth,True,G,1278,left,TRAPPIST-1e,23,False,0,0,0,0,0,Hilia,Munozaley,False
7914,2,Earth,False,G,1278,left,TRAPPIST-1e,24,False,0,80,106,344,0,Marynk,Munozaley,False
7914,3,Earth,False,G,1278,left,TRAPPIST-1e,47,False,397,0,321,0,5,Eriky,Munozaley,True
7916,1,Earth,True,G,1279,left,TRAPPIST-1e,37,False,0,0,0,0,0,Elson,Mayods,False
7918,1,Mars,True,F,1640,left,TRAPPIST-1e,24,False,0,0,0,0,0,Allift,Flé,True
7919,1,Earth,False,G,1281,left,TRAPPIST-1e,21,False,90,0,817,0,0,Cliney,Hoodgers,False
7920,1,Mars,True,F,1515,right,TRAPPIST-1e,42,False,0,0,0,0,0,Anamse,Backe,True
7922,1,Earth,False,F,1517,right,TRAPPIST-1e,39,False,3030,79,0,0,0,Lloyde,Llobsoney,False
7924,1,Earth,False,F,1642,left,TRAPPIST-1e,28,False,589,57,0,0,0,Ninaha,Mondalley,False
7926,1,Earth,False,E,514,left,TRAPPIST-1e,32,False,0,0,180,365,1216,Kenda,Paynard,False
7929,1,Earth,False,B,311,right,TRAPPIST-1e,31,False,0,910,58,1654,1217,Mergak,Dissper,False
7935,1,Earth,False,F,1520,right,TRAPPIST-1e,41,False,84,0,6,811,2,Ward,Rodger,True
7936,1,Earth,False,F,1644,left,TRAPPIST-1e,21,False,7,0,622,0,0,Gracey,Morelly,False
